序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
790,002816,和科达,2025-01-24,2家机构买入，成功率9.83%,13.2,10.0,-17341919.0,38930491.0,56272410.0,95202901.0,277196882.0,-6.256173906025,34.344867198037,16.2327,1320000000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,-6.59090909,2.72727273,9.09090909,14.6969697
791,002816,和科达,2025-01-21,3家机构卖出，成功率31.86%,11.61,-10.0,2099876.16,13950329.0,11850452.84,25800781.84,71453688.0,2.938793250252,36.108397707897,5.8983,1161000000.0,日跌幅偏离值达到7%的前5只证券,-6.0292851,3.35917313,16.79586563,20.49956934
792,002822,ST中装,2025-01-22,1家机构买入，成功率41.11%,3.86,4.8913,1304289.72,18016114.48,16711824.76,34727939.24,127910995.0,1.019685383575,27.150081382762,3.777,2081803165.7,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2.59067358,-2.59067358,-2.84974093,-3.88601036
793,002824,和胜股份,2025-02-26,1家机构买入，成功率18.98%,20.73,8.0813,-5327428.79999998,189493085.11,194820513.91,384313599.02,1763980522.0,-0.302011770173,21.786725773155,25.3223,3921183212.19,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
794,002835,同为股份,2025-02-11,主力做T，成功率34.35%,23.67,9.9907,26209217.0,80746073.0,54536856.0,135282929.0,547885758.0,4.783701094125,24.691813398077,10.8688,3012809368.59,连续三个交易日内，涨幅偏离值累计达到20%的证券,-5.57667934,-11.44909168,-14.53316434,-11.36459654
795,002836,新宏泽,2025-01-20,广东资金卖出，成功率10.47%,7.78,-6.0386,-40510976.34,12276817.0,52787793.34,65064610.34,159242522.0,-25.439798259412,40.858816805225,8.4622,1792512000.0,日振幅值达到15%的前5只证券,0.77120823,-0.77120823,0.38560411,4.24164524
796,002837,英维克,2025-02-17,3家机构买入，成功率40.82%,44.11,10.0,128060689.77,349425086.71,221364396.94,570789483.65,2011987523.0,6.364884886515,28.36943455787,7.1549,28522496508.22,日涨幅偏离值达到7%的前5只证券,-2.85649513,-0.88415325,14.96259352,
797,002837,英维克,2025-01-27,3家机构卖出，成功率23.51%,40.95,-10.0,-121964796.73,372386637.14,494351433.87,866738071.01,1611937785.0,-7.5663464102,53.769945656432,5.9232,26479170981.9,日跌幅偏离值达到7%的前5只证券,-9.25518926,-5.81196581,0.80586081,4.63980464
798,002848,高斯贝尔,2025-01-24,3家机构卖出，成功率39.07%,5.64,-10.0478,560388.0,13840525.0,13280137.0,27120662.0,117928635.0,0.475192475517,22.997520491948,2.7804,921389913.84,连续三个交易日内，跌幅偏离值累计达到20%的证券,-0.17730496,6.91489362,20.21276596,22.5177305
799,002851,麦格米特,2025-01-07,主力做T，成功率29.29%,65.16,9.9932,-34676806.87,472009483.14,506686290.01,978695773.15,3451660383.0,-1.004641332641,28.354347315577,11.8925,29744165580.12,日涨幅偏离值达到7%的前5只证券,7.51995089,8.05709024,6.99815838,8.96255371
800,002857,三晖电气,2025-01-23,1家机构卖出，成功率39.42%,13.09,-9.9725,15273338.68,52144664.8,36871326.12,89015990.92,250180087.0,6.104937792271,35.580765834493,13.5316,1675520000.0,日振幅值达到15%的前5只证券,0.15278839,-0.30557678,4.27807487,6.79908327
801,002861,瀛通通讯,2025-02-17,主力做T，成功率43.67%,14.98,-9.1019,-14324528.78,33910730.97,48235259.75,82145990.72,597689258.0,-2.396651535604,13.743929578872,25.9657,2249521883.0,日跌幅偏离值达到7%的前5只证券,-4.73965287,-2.00267023,3.47129506,
802,002861,瀛通通讯,2025-02-10,1家机构卖出，成功率21.16%,17.93,-2.5543,-105571233.81,70340504.22,175911738.03,246252242.25,1318343942.0,-8.0078673286,18.678907256662,48.1744,2692518515.5,日换手率达到20%的前5只证券,-4.57334077,-4.51756832,-16.45287228,-13.55270496
803,002861,瀛通通讯,2025-02-07,普通席位买入，成功率35.92%,18.4,9.9821,38993758.4,122450574.0,83456815.6,205907389.6,746694245.0,5.222185474324,27.575864013791,28.6358,2763097640.0,日振幅值达到15%的前5只证券,-2.55434783,-7.01086957,-10.43478261,-14.07608696
804,002861,瀛通通讯,2025-02-06,2家机构买入，成功率38.81%,16.73,0.1796,-34037756.88,89919469.41,123957226.29,213876695.7,1140617950.0,-2.984150554531,18.750949491896,43.6704,2512316495.5,日换手率达到20%的前5只证券,9.98206814,7.17274357,4.60251046,-3.46682606
805,002861,瀛通通讯,2025-02-05,2家机构买入，成功率5.30%,16.7,0.5418,-31846466.36,36477618.02,68324084.38,104801702.4,776152116.0,-4.103121759704,13.502727138091,30.0406,2507811445.0,日换手率达到20%的前5只证券,0.17964072,10.17964072,2.51497006,-12.09580838
806,002861,瀛通通讯,2025-01-27,2家机构卖出，成功率36.67%,16.61,-1.9481,-31233717.39,65299581.49,96533298.88,161832880.37,865233483.0,-3.609859997755,18.703954891908,33.8205,2494296293.5,日换手率达到20%的前5只证券,0.54184226,0.72245635,3.0102348,-14.08789886
807,002861,瀛通通讯,2025-01-24,普通席位买入，成功率44.56%,16.94,10.0,-45845836.58,128384825.13,174230661.71,302615486.84,991295748.0,-4.624839425822,30.527265697502,43.5616,2543851849.0,日振幅值达到15%的前5只证券,-1.94805195,-1.41676505,5.84415584,-11.57024793
808,002861,瀛通通讯,2025-01-24,普通席位买入，成功率44.56%,16.94,10.0,-45845836.58,128384825.13,174230661.71,302615486.84,991295748.0,-4.624839425822,30.527265697502,43.5616,2543851849.0,日换手率达到20%的前5只证券,-1.94805195,-1.41676505,5.84415584,-11.57024793
809,002861,瀛通通讯,2025-01-23,主力做T，成功率41.00%,15.4,-9.9942,25060470.75,191707335.93,166646865.18,358354201.11,1252950520.0,2.000116552887,28.600826240928,48.2167,2312592590.0,日振幅值达到15%的前5只证券,10.0,7.85714286,19.48051948,7.01298701
810,002861,瀛通通讯,2025-01-23,主力做T，成功率41.00%,15.4,-9.9942,25060470.75,191707335.93,166646865.18,358354201.11,1252950520.0,2.000116552887,28.600826240928,48.2167,2312592590.0,日换手率达到20%的前5只证券,10.0,7.85714286,19.48051948,7.01298701
811,002861,瀛通通讯,2025-01-23,主力做T，成功率41.00%,15.4,-9.9942,25060470.75,191707335.93,166646865.18,358354201.11,1252950520.0,2.000116552887,28.600826240928,48.2167,2312592590.0,日跌幅偏离值达到7%的前5只证券,10.0,7.85714286,19.48051948,7.01298701
812,002861,瀛通通讯,2025-01-22,普通席位买入，成功率46.60%,17.11,10.0322,83298278.35,188165616.26,104867337.91,293032954.17,766678905.0,10.864819392677,38.221079549593,19.4473,2569380468.5,连续三个交易日内，涨幅偏离值累计达到20%的证券,-9.99415546,-0.99357101,-2.22092344,2.27936879
813,002861,瀛通通讯,2025-01-17,普通席位买入，成功率45.74%,12.85,10.0171,40843969.89,70583668.89,29739699.0,100323367.89,241160856.0,16.936401108976,41.600187341349,12.7391,1929663297.5,日振幅值达到15%的前5只证券,10.03891051,21.01167315,31.82879377,39.53307393
814,002861,瀛通通讯,2025-01-17,买一主买，成功率45.74%,12.85,10.0171,66311774.3,100702278.39,34390504.09,135092782.48,456161817.0,14.536897177433,29.615100923715,12.7391,1929663297.5,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.03891051,21.01167315,31.82879377,39.53307393
815,002861,瀛通通讯,2025-01-02,1家机构卖出，成功率40.52%,12.68,-10.0071,-18418762.83,38833071.17,57251834.0,96084905.17,366625774.0,-5.023859241822,26.207896984897,18.3434,1904134678.0,日跌幅偏离值达到7%的前5只证券,-1.97160883,-11.75078864,-12.46056782,-7.88643533
816,002862,实丰文化,2025-02-05,主力做T，成功率14.00%,35.64,-10.0,-72167182.7,64764465.0,136931647.7,201696112.7,703539609.0,-10.257728460033,28.668764362349,20.5725,3213911238.12,日振幅值达到15%的前5只证券,2.4691358,0.16835017,2.13243547,-13.04713805
817,002862,实丰文化,2025-01-21,1家机构买入，成功率24.50%,37.95,10.0,-17346242.0,147347171.0,164693413.0,312040584.0,1109920609.0,-1.562836283906,28.113775117766,32.7419,3422220299.85,日换手率达到20%的前5只证券,-3.71541502,-1.05401845,-6.08695652,-4.08432148
818,002864,盘龙药业,2025-01-07,主力做T，成功率23.67%,29.06,-8.1252,-13136299.87,16712711.12,29849010.99,46561722.11,332550347.0,-3.950168745426,14.001405360133,15.3374,2149991720.44,日跌幅偏离值达到7%的前5只证券,-5.81555403,-5.36820372,-9.669649,-9.63523744
819,002865,钧达股份,2025-02-11,3家机构卖出，成功率13.06%,60.27,-8.6541,-131018168.02,134549394.0,265567562.02,400116956.02,1169766988.0,-11.200364633645,34.204842513473,8.4662,13552661223.57,日跌幅偏离值达到7%的前5只证券,-1.31076821,-3.41795255,-6.37132902,-0.26547204
820,002868,绿康生化,2025-01-02,2家机构卖出，成功率25.24%,18.06,-9.5643,-813488.659999996,54505513.34,55319002.0,109824515.34,368447105.0,-0.220788452117,29.807403518614,12.293,2760770615.4,日振幅值达到15%的前5只证券,-10.02214839,-15.0055371,-11.79401993,-13.34440753
821,002871,伟隆股份,2025-01-02,4家机构卖出，成功率9.44%,9.17,-5.3664,-11371201.2,19652879.74,31024080.94,50676960.68,133288600.0,-8.531263138783,38.020476379825,11.3011,1109044155.52,日振幅值达到15%的前5只证券,-4.36205016,-6.21592148,-2.72628135,1.19956379
822,002872,ST天圣,2025-01-13,卖一主卖，成功率40.51%,3.67,-4.9223,-7360365.02,13856972.56,21217337.58,35074310.14,41280706.0,-17.830036676214,84.965383440874,3.6733,788749551.78,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,-0.54495913,-2.17983651,-1.90735695,-2.17983651
823,002878,元隆雅图,2025-01-09,4家机构买入，成功率36.27%,17.52,9.9812,12833242.65,194492607.39,181659364.74,376151972.13,1699551077.0,0.755096026455,22.132431159055,18.4876,4093097771.04,连续三个交易日内，涨幅偏离值累计达到20%的证券,-9.98858447,-12.55707763,-1.36986301,-7.1347032
824,002881,美格智能,2025-02-18,1家机构卖出，成功率27.38%,54.23,-10.0066,-134094288.31,102018390.1,236112678.41,338131068.51,2305704110.0,-5.815763077683,14.664980950656,22.9611,9818870459.42,日跌幅偏离值达到7%的前5只证券,3.89083533,5.84547299,3.52203577,
825,002881,美格智能,2025-02-13,1家机构卖出，成功率30.16%,64.49,-9.5385,-458154861.51,228078061.15,686232922.66,914310983.81,5161515151.0,-8.876363782856,17.714003680351,42.8504,11676543535.46,日换手率达到20%的前5只证券,-9.97053807,-6.55915646,-10.99395255,
826,002881,美格智能,2025-02-13,1家机构卖出，成功率30.16%,64.49,-9.5385,-458154861.51,228078061.15,686232922.66,914310983.81,5161515151.0,-8.876363782856,17.714003680351,42.8504,11676543535.46,日跌幅偏离值达到7%的前5只证券,-9.97053807,-6.55915646,-10.99395255,
827,002881,美格智能,2025-02-12,普通席位买入，成功率43.75%,71.29,9.9985,-847442610.28,323531892.8,1170974503.08,1494506395.88,4354169752.0,-19.462782999922,34.32356754565,34.4166,12907749862.66,日换手率达到20%的前5只证券,-9.5385047,-18.55800252,-20.97068313,-16.72043765
828,002881,美格智能,2025-02-12,普通席位买入，成功率43.75%,71.29,9.9985,-847442610.28,323531892.8,1170974503.08,1494506395.88,4354169752.0,-19.462782999922,34.32356754565,34.4166,12907749862.66,连续三个交易日内，日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,-9.5385047,-18.55800252,-20.97068313,-16.72043765
829,002881,美格智能,2025-02-12,普通席位买入，成功率13.33%,71.29,9.9985,0.0,5779957152.43,5779957152.43,11559914304.86,5779957152.43,0.0,200.0,34.4166,12907749862.66,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券,-9.5385047,-18.55800252,-20.97068313,-16.72043765
830,002881,美格智能,2025-02-12,普通席位买入，成功率43.75%,71.29,9.9985,-847442610.28,323531892.8,1170974503.08,1494506395.88,4354169752.0,-19.462782999922,34.32356754565,34.4166,12907749862.66,日涨幅偏离值达到7%的前5只证券,-9.5385047,-18.55800252,-20.97068313,-16.72043765
831,002881,美格智能,2025-02-11,普通席位买入，成功率52.36%,64.81,9.9966,52637565.0,198305909.0,145668344.0,343974253.0,374373257.0,14.060182990047,91.880027904878,2.0317,11734482656.74,连续三个交易日内，涨幅偏离值累计达到20%的证券,9.99845703,-0.49375096,-16.32464126,-13.37756519
832,002881,美格智能,2025-02-07,上海资金买入，成功率58.55%,53.56,10.0021,47636280.22,63489284.22,15853004.0,79342288.22,71761478.0,66.381409006097,110.563899227382,0.29,9697560424.24,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.00746826,21.00448096,8.40179238,8.15907394
833,002881,美格智能,2025-01-27,普通席位买入，成功率42.27%,40.24,10.0055,98936291.2,171781155.6,72844864.4,244626020.0,979652665.0,10.099119283262,24.970688973729,1.9274,7285844500.96,连续三个交易日内，涨幅偏离值累计达到20%的证券,9.99005964,20.99900596,61.05864811,34.76640159
834,002883,中设股份,2025-02-25,主力做T，成功率35.00%,11.83,-4.0552,-38814913.03,42041282.0,80856195.03,122897477.03,474743387.0,-8.175977610827,25.887138272028,27.655,1611946584.43,日振幅值达到15%的前5只证券,-2.36686391,,,
835,002885,京泉华,2025-01-13,西藏自治区资金卖出，成功率13.33%,12.27,-9.978,19077648.2,72258733.4,53181085.2,125439818.6,1049064854.0,1.818538494285,11.957298742943,8.3499,2852615809.02,连续三个交易日内，跌幅偏离值累计达到20%的证券,5.54197229,0.57049715,4.80847596,1.71149144
836,002893,京能热力,2025-02-18,2家机构买入，成功率44.00%,11.72,10.0469,18214082.91,69084237.8,50870154.89,119954392.69,370529933.0,4.915684614878,32.373738801286,10.015,2376565402.96,连续三个交易日内，涨幅偏离值累计达到20%的证券,-4.69283276,-5.80204778,-5.97269625,
837,002896,中大力德,2025-02-26,2家机构买入，成功率36.07%,105.7,10.001,22055705.51,443770841.17,421715135.66,865485976.83,2885165680.0,0.764451957227,29.997791212808,18.5894,15978804824.5,日涨幅偏离值达到7%的前5只证券,,,,
838,002896,中大力德,2025-02-24,2家机构卖出，成功率43.01%,87.89,-9.9211,63827190.48,292916434.51,229089244.03,522005678.54,2502331793.0,2.550708529482,20.860769942669,18.0941,13286444238.65,日跌幅偏离值达到7%的前5只证券,9.32984412,20.26396632,,
839,002896,中大力德,2025-02-20,1家机构买入，成功率36.18%,88.7,9.995,-81753235.9,184236360.92,265989596.82,450225957.74,1764821696.0,-4.63237935511,25.511130034294,13.8884,13408892979.5,日涨幅偏离值达到7%的前5只证券,10.0,-0.91319053,,
840,002896,中大力德,2025-02-19,3家机构买入，成功率17.24%,80.64,9.9986,-97622134.0400001,578720320.17,676342454.21,1255062774.38,4864804172.0,-2.006702234838,25.79883444443,13.9129,12190452422.4,连续三个交易日内，涨幅偏离值累计达到20%的证券,9.99503968,20.99454365,31.07638889,
841,002896,中大力德,2025-01-24,1家机构买入，成功率49.62%,54.21,10.0041,35067529.68,275795375.31,240727845.63,516523220.94,2434012987.0,1.440728947105,21.221054435565,13.3768,8194995359.85,连续三个交易日内，涨幅偏离值累计达到20%的证券,6.10588452,9.38941155,16.25161409,30.99059214
842,002896,中大力德,2025-01-23,1家机构买入，成功率56.70%,49.28,10.0,27649643.07,179916180.79,152266537.72,332182718.51,1406475293.0,1.965881889829,23.618098388451,19.2077,7449720924.8,日涨幅偏离值达到7%的前5只证券,10.00405844,16.72077922,30.13392857,31.00649351
843,002905,金逸影视,2025-01-03,2家机构卖出，成功率36.00%,7.92,-1.3699,1538666.93,15871366.72,14332699.79,30204066.51,108860005.0,1.413436394753,27.745788281013,3.9504,2767564800.0,日振幅值达到15%的前5只证券,-9.5959596,-9.84848485,-14.8989899,-7.07070707
844,002910,庄园牧场,2025-02-26,普通席位买入，成功率39.50%,11.95,10.0368,-11857719.86,85484028.0,97341747.86,182825775.86,505952080.0,-2.343644848737,36.134998369806,24.2781,2044190302.5,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
845,002910,庄园牧场,2025-02-26,普通席位买入，成功率37.13%,11.95,10.0368,-7866746.86,85101081.0,92967827.86,178068908.86,479749072.0,-1.639762809171,37.117092924778,24.2781,2044190302.5,日振幅值达到15%的前5只证券,,,,
846,002910,庄园牧场,2025-02-24,1家机构买入，成功率32.68%,9.87,10.0334,15214663.0,74611788.0,59397125.0,134008913.0,256711474.0,5.926756121544,52.202151665414,4.1361,1688381446.5,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.03039514,21.0739615,,
847,002917,金奥博,2025-02-05,主力做T，成功率27.33%,14.9,-10.0242,-96680285.23,48775958.3,145456243.53,194232201.83,888544570.0,-10.88074684087,21.859590209414,22.6534,3882123941.9,日跌幅偏离值达到7%的前5只证券,1.81208054,1.0738255,5.77181208,5.43624161
848,002917,金奥博,2025-01-27,主力做T，成功率38.06%,16.56,-10.0,-155599557.83,281371349.5,436970907.33,718342256.83,4949598985.0,-3.143680090075,14.513140539405,21.3225,4314629025.36,连续三个交易日内，跌幅偏离值累计达到20%的证券,-10.02415459,-8.39371981,-5.79710145,-10.99033816
849,002917,金奥博,2025-01-24,主力做T，成功率37.40%,18.4,-4.3162,-7265991.93000001,147483831.0,154749822.93,302233653.93,1836485014.0,-0.395646676919,16.457180517456,39.3313,4794032250.4,日换手率达到20%的前5只证券,-10.0,-19.02173913,-14.72826087,-15.76086957
