序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
477,002905,金逸影视,2025-01-03,2家机构卖出，成功率36.00%,7.92,-1.3699,1538666.93,15871366.72,14332699.79,30204066.51,108860005.0,1.413436394753,27.745788281013,3.9504,2767564800.0,日振幅值达到15%的前5只证券,-9.5959596,-9.84848485,-14.8989899,-7.07070707
478,002917,金奥博,2025-01-27,主力做T，成功率38.06%,16.56,-10.0,-155599557.83,281371349.5,436970907.33,718342256.83,4949598985.0,-3.143680090075,14.513140539405,21.3225,4314629025.36,连续三个交易日内，跌幅偏离值累计达到20%的证券,-10.02415459,-8.39371981,-5.79710145,-10.99033816
479,002917,金奥博,2025-01-24,主力做T，成功率37.40%,18.4,-4.3162,-7265991.93000001,147483831.0,154749822.93,302233653.93,1836485014.0,-0.395646676919,16.457180517456,39.3313,4794032250.4,日换手率达到20%的前5只证券,-10.0,-19.02173913,-14.72826087,-15.76086957
480,002917,金奥博,2025-01-23,浙江资金卖出，成功率35.16%,19.23,-10.014,-72606469.54,164665941.1,237272410.64,401938351.74,2170062007.0,-3.345824649517,18.521975429433,38.8236,5010284792.13,日换手率达到20%的前5只证券,-4.31617265,-13.88455538,-21.68486739,-23.03692148
481,002917,金奥博,2025-01-23,浙江资金卖出，成功率35.16%,19.23,-10.014,-72606469.54,164665941.1,237272410.64,401938351.74,2170062007.0,-3.345824649517,18.521975429433,38.8236,5010284792.13,日跌幅偏离值达到7%的前5只证券,-4.31617265,-13.88455538,-21.68486739,-23.03692148
482,002917,金奥博,2025-01-23,浙江资金卖出，成功率35.16%,19.23,-10.014,-72606469.54,164665941.1,237272410.64,401938351.74,2170062007.0,-3.345824649517,18.521975429433,38.8236,5010284792.13,日振幅值达到15%的前5只证券,-4.31617265,-13.88455538,-21.68486739,-23.03692148
483,002917,金奥博,2025-01-22,1家机构买入，成功率39.57%,21.37,9.9846,81142067.2,159422185.7,78280118.5,237702304.2,1521316169.0,5.333675461646,15.624779979578,29.1958,5567851586.47,日振幅值达到15%的前5只证券,-10.01403837,-13.89798783,-29.01263453,-28.35751053
484,002917,金奥博,2025-01-22,1家机构买入，成功率39.57%,21.37,9.9846,81142067.2,159422185.7,78280118.5,237702304.2,1521316169.0,5.333675461646,15.624779979578,29.1958,5567851586.47,日涨幅偏离值达到7%的前5只证券,-10.01403837,-13.89798783,-29.01263453,-28.35751053
485,002917,金奥博,2025-01-22,主力做T，成功率9.00%,21.37,9.9846,0.0,11207280108.24,11207280108.24,22414560216.48,11207280108.24,0.0,200.0,29.1958,5567851586.47,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券,-10.01403837,-13.89798783,-29.01263453,-28.35751053
486,002917,金奥博,2025-01-21,主力做T，成功率18.16%,19.43,7.1114,-53604292.02,154081024.95,207685316.97,361766341.92,2434445284.0,-2.201909912386,14.86031928085,47.797,5062393838.33,日换手率达到20%的前5只证券,9.98455996,-1.02933608,-23.31446217,-18.88831704
487,002917,金奥博,2025-01-20,主力做T，成功率34.90%,18.14,-5.1255,-5218283.56,150798520.13,156016803.69,306815323.82,2015795852.0,-0.258869644702,15.220555371001,43.3056,4726290490.34,日换手率达到20%的前5只证券,7.11135612,17.80595369,-8.71003308,-14.00220507
488,002917,金奥博,2025-01-20,主力做T，成功率34.90%,18.14,-5.1255,-5218283.56,150798520.13,156016803.69,306815323.82,2015795852.0,-0.258869644702,15.220555371001,43.3056,4726290490.34,日振幅值达到15%的前5只证券,7.11135612,17.80595369,-8.71003308,-14.00220507
489,002917,金奥博,2025-01-17,买一主买，成功率40.12%,19.12,10.0115,71033674.98,234971996.58,163938321.6,398910318.18,1884620160.0,3.76912422395,21.166616310631,38.1718,4981624816.72,日换手率达到20%的前5只证券,-5.12552301,1.62133891,-3.76569038,-17.93933054
490,002917,金奥博,2025-01-17,买一主买，成功率40.12%,19.12,10.0115,71033674.98,234971996.58,163938321.6,398910318.18,1884620160.0,3.76912422395,21.166616310631,38.1718,4981624816.72,日涨幅偏离值达到7%的前5只证券,-5.12552301,1.62133891,-3.76569038,-17.93933054
491,002917,金奥博,2025-01-17,普通席位买入，成功率54.71%,19.12,10.0115,10112267.7600001,340193237.54,330080969.78,670274207.32,3832695884.0,0.263842164003,17.488322256878,38.1718,4981624816.72,连续三个交易日内，涨幅偏离值累计达到20%的证券,-5.12552301,1.62133891,-3.76569038,-17.93933054
492,002917,金奥博,2025-01-16,普通席位买入，成功率63.84%,17.38,10.0,60429061.04,232349316.74,171920255.7,404269572.44,1948075724.0,3.101987273673,20.752251437635,43.3774,4528276114.78,日涨幅偏离值达到7%的前5只证券,10.01150748,4.37284235,10.64441887,-13.34867664
493,002917,金奥博,2025-01-16,普通席位买入，成功率63.84%,17.38,10.0,60429061.04,232349316.74,171920255.7,404269572.44,1948075724.0,3.101987273673,20.752251437635,43.3774,4528276114.78,日换手率达到20%的前5只证券,10.01150748,4.37284235,10.64441887,-13.34867664
494,002917,金奥博,2025-01-15,普通席位买入，成功率57.58%,15.8,10.0279,19658069.9,140416955.5,120758885.6,261175841.1,1148428923.0,1.711735877276,22.742011792749,1.1396,4116614649.8,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.0,21.01265823,35.25316456,-3.98734177
495,002917,金奥博,2025-01-13,普通席位买入，成功率59.64%,13.05,10.0337,23563253.8,133171771.0,109608517.2,242780288.2,974115868.0,2.418937476953,24.923142736445,29.6149,3400115264.55,日涨幅偏离值达到7%的前5只证券,10.03831418,21.07279693,39.00383142,26.89655172
496,002917,金奥博,2025-01-13,普通席位买入，成功率59.64%,13.05,10.0337,23563253.8,133171771.0,109608517.2,242780288.2,974115868.0,2.418937476953,24.923142736445,29.6149,3400115264.55,日换手率达到20%的前5只证券,10.03831418,21.07279693,39.00383142,26.89655172
497,002917,金奥博,2025-01-10,普通席位买入，成功率52.22%,11.86,10.0186,54003411.0,91010341.0,37006930.0,128017271.0,254597997.0,21.211247392492,50.282120247788,2.7828,3090066439.66,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.03372681,21.07925801,61.21416526,55.14333895
498,002918,蒙娜丽莎,2025-01-13,西藏自治区资金卖出，成功率14.04%,10.31,-9.9563,-15661620.37,98753032.25,114414652.62,213167684.87,1339527786.0,-1.169189660243,15.913644128768,11.3064,2262701512.04,连续三个交易日内，跌幅偏离值累计达到20%的证券,3.20077595,-3.20077595,-2.23084384,-9.79631426
499,002927,泰永长征,2025-01-13,3家机构卖出，成功率14.54%,12.52,-9.9928,-35862712.69,63300213.04,99162925.73,162463138.77,1008321048.0,-3.556675997306,16.11224312854,6.7781,2762445352.0,连续三个交易日内，跌幅偏离值累计达到20%的证券,2.07667732,-2.39616613,1.11821086,-1.59744409
500,002931,锋龙股份,2025-01-02,2家机构买入，成功率44.30%,17.35,6.7036,29672520.83,86788976.0,57116455.17,143905431.17,579762896.0,5.118044123679,24.82142823607,9.1694,3238929802.55,连续三个交易日内，涨幅偏离值累计达到20%的证券,-6.85878963,-5.53314121,-1.15273775,-8.41498559
501,002945,华林证券,2025-01-23,买一主买，成功率33.07%,16.36,10.0202,126805871.81,330914310.22,204108438.41,535022748.63,1828382874.0,6.93541126496,29.262073947319,4.2145,44172000000.0,日涨幅偏离值达到7%的前5只证券,-3.2396088,-8.37408313,-1.58924205,0.36674817
502,002952,亚世光电,2025-01-07,主力做T，成功率38.09%,22.81,-9.9842,-65764840.42,34390364.0,100155204.42,134545568.42,504613502.0,-13.032715169005,26.663093216241,12.687,3011947179.92,连续三个交易日内，跌幅偏离值累计达到20%的证券,-4.42788251,-4.12099956,-8.15431828,-8.1981587
503,002952,亚世光电,2025-01-07,主力做T，成功率42.21%,22.81,-9.9842,-40463658.66,30318130.0,70781788.66,101099918.66,383047634.0,-10.563610127925,26.393563015716,12.687,3011947179.92,日跌幅偏离值达到7%的前5只证券,-4.42788251,-4.12099956,-8.15431828,-8.1981587
504,002965,祥鑫科技,2025-01-24,1家机构买入，成功率39.80%,47.04,10.0094,186458813.61,362996822.61,176538009.0,539534831.61,1707477630.0,10.920132148964,31.59835432866,24.4318,7184566811.52,日涨幅偏离值达到7%的前5只证券,-8.37585034,-5.69727891,4.61309524,7.14285714
505,003013,地铁设计,2025-01-21,1家机构卖出，成功率14.46%,14.39,-4.1944,-26631511.04,21546435.0,48177946.04,69724381.04,201602125.0,-13.209935679001,34.585141917527,3.3584,5755025797.0,日振幅值达到15%的前5只证券,-6.81028492,-7.36622655,-4.93398193,-1.18137596
506,003015,日久光电,2025-01-27,普通席位买入，成功率37.16%,15.48,10.0213,103488421.0,165752541.0,62264120.0,228016661.0,883793680.0,11.709567893719,25.799761433008,23.8975,3843143500.32,日涨幅偏离值达到7%的前5只证券,-2.13178295,7.6873385,0.96899225,2.3255814
507,003015,日久光电,2025-01-06,3家机构买入，成功率43.20%,15.9,4.0576,-7552930.66000001,106653425.49,114206356.15,220859781.64,1339176535.0,-0.563998133375,16.492208149391,34.9527,3947414835.6,日换手率达到20%的前5只证券,-0.62893082,-2.51572327,-19.05660377,-15.22012579
508,003021,兆威机电,2025-01-21,主力做T，成功率13.58%,104.96,9.9979,98289503.3400001,301040197.35,202750694.01,503790891.36,1821961148.0,5.394709072029,27.651022740689,8.8312,21642456012.8,日涨幅偏离值达到7%的前5只证券,-4.03963415,-6.99314024,-3.79192073,23.83765244
509,003021,兆威机电,2025-01-09,1家机构买入，成功率33.95%,86.15,9.9974,177860072.69,562872275.15,385012202.46,947884477.61,3307107481.0,5.378115882591,28.662040258921,12.2281,17763887057.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,6.79048172,-0.18572258,11.56123041,13.31398723
510,003030,祖名股份,2025-01-24,浙江资金卖出，成功率22.38%,16.56,-10.0,-42292613.09,51140350.66,93432963.75,144573314.41,744604070.0,-5.679879387444,19.416132711979,3.4949,1341333090.0,连续三个交易日内，跌幅偏离值累计达到20%的证券,-7.00483092,-6.15942029,-2.77777778,-2.29468599
511,003030,祖名股份,2025-01-22,主力做T，成功率19.70%,20.44,-6.5386,-32795131.29,38074605.66,70869736.95,108944342.61,533127137.0,-6.151465384888,20.434964767138,30.0897,1655606785.0,日振幅值达到15%的前5只证券,-9.98043053,-18.98238748,-23.09197652,-21.9667319
512,003030,祖名股份,2025-01-22,主力做T，成功率19.70%,20.44,-6.5386,-32795131.29,38074605.66,70869736.95,108944342.61,533127137.0,-6.151465384888,20.434964767138,30.0897,1655606785.0,日换手率达到20%的前5只证券,-9.98043053,-18.98238748,-23.09197652,-21.9667319
513,003030,祖名股份,2025-01-21,主力做T，成功率35.87%,21.87,10.0101,109896.49000001,116613925.18,116504028.69,233117953.87,557024782.0,0.019729192228,41.850553405001,15.1968,1771434461.25,连续三个交易日内，涨幅偏离值累计达到20%的证券,-6.5386374,-15.86648377,-28.94375857,-26.20027435
514,003033,征和工业,2025-01-24,2家机构买入，成功率34.45%,32.3,1.8927,-26920441.0,36381177.0,63301618.0,99682795.0,304853163.0,-8.830625450981,32.698625797102,11.6262,2603319469.8,日振幅值达到15%的前5只证券,-4.36532508,-0.43343653,-3.62229102,1.11455108
515,110098,南药转债,2025-01-20,,118.861,18.861,81464140.0,305767180.0,224303040.0,530070220.0,1082390120.0,7.526319623095,48.972196826778,,,向不特定对象发行的可转债上市首日交易公开信息,,,,
516,111012,福新转债,2025-01-21,,246.283,15.3415,2924730.0,1377692680.0,1374767950.0,2752460630.0,4817791970.0,0.060706855302,57.13116396763,,,"非上市首日,当日收盘价涨幅达15%的前五只可转债",,,,
517,111012,福新转债,2025-01-21,,246.283,15.3415,1244660.0,2154554970.0,2153310310.0,4307865280.0,7658921400.0,0.016251113375,56.246370148152,,,连续3个交易日内日收盘价格涨幅偏离值达到30%的可转债,,,,
518,113589,天创转债,2025-01-10,,225.404,-20.0,-6291400.0,47972120.0,54263520.0,102235640.0,438164540.0,-1.435853298398,23.332705106625,,,"非上市首日,当日收盘价跌幅达15%的前五只可转债",,,,
519,123054,思特转债,2025-01-24,,161.749,19.9999,57384587.23,590169143.98,532784556.75,1122953700.73,2080846802.0,2.757751660278,53.966188171598,,,日涨幅达到15%的前5只可转债,,,,
520,123099,普利转债,2025-01-08,,56.32,-20.0,-2413734.4,7677683.2,10091417.6,17769100.8,22348058.0,-10.800644959844,79.510715427712,,,连续三个交易日内，跌幅偏离值累计达到30%的可转债,,,,
521,123099,普利转债,2025-01-08,,56.32,-20.0,-266956.8,7662899.2,7929856.0,15592755.2,18874522.0,-1.414376480634,82.612715702151,,,日跌幅达到15%的前5只可转债,,,,
522,123099,普利转债,2025-01-07,,70.4,-20.0,-2581568.0,891968.0,3473536.0,4365504.0,3473536.0,-74.321037697608,125.678962302392,,,日跌幅达到15%的前5只可转债,,,,
523,123251,华医转债,2025-01-09,,108.666,8.666,32047697.4,139461615.86,107413918.46,246875534.32,606094443.0,5.287574860672,40.73218904599,,,上市首日可转债,,,,
524,123252,银邦转债,2025-01-24,,121.85,21.85,62866107.41,388719611.33,325853503.92,714573115.25,1616370321.0,3.889338141962,44.208502591653,,,上市首日可转债,,,,
525,127062,垒知转债,2025-01-27,,113.3,-17.3089,-2560195.65000004,528789180.71,531349376.36,1060138557.07,2442306486.0,-0.10482696028,43.407269445789,,,日跌幅达到15%的前5只可转债,,,,
526,127062,垒知转债,2025-01-24,,137.016,20.0,2840673.96000004,788781055.86,785940381.9,1574721437.76,3571269332.0,0.079542417441,44.094166285636,,,日涨幅达到15%的前5只可转债,,,,
527,127106,伟隆转债,2025-01-07,,210.88,-19.9696,-9976618.25999999,671969242.66,681945860.92,1353915103.58,2385788027.0,-0.418168678319,56.74917839547,,,日振幅值达到30%的前5只可转债,,,,
528,127106,伟隆转债,2025-01-07,,210.88,-19.9696,-9976618.25999999,671969242.66,681945860.92,1353915103.58,2385788027.0,-0.418168678319,56.74917839547,,,日跌幅达到15%的前5只可转债,,,,
529,200012,南玻B,2025-01-20,广东资金卖出，成功率55.26%,2.02,-9.8214,-3060477.79,3746956.76,6807434.55,10554391.31,18610519.0,-16.444881467304,56.71196654967,0.8876,11900174151.05,日跌幅偏离值达到7%的前5只证券,-1.98019802,-0.4950495,-1.48514851,-1.48514851
530,200016,深康佳B,2025-01-27,广东资金卖出，成功率36.07%,0.93,-7.0,-491233.31,456211.48,947444.79,1403656.27,1826683.0,-26.892094030546,76.841809443675,0.2556,8003092847.44,日跌幅偏离值达到7%的前5只证券,3.22580645,10.75268817,9.67741935,7.52688172
531,200016,深康佳B,2025-01-15,广东资金卖出，成功率37.08%,1.11,-6.7227,-917908.19,5823125.86,6741034.05,12564159.91,17270699.0,-5.314829411363,72.748415741598,1.9044,10783515906.88,日振幅值达到15%的前5只证券,6.30630631,2.7027027,-8.10810811,-7.20720721
532,200016,深康佳B,2025-01-14,买一主买，成功率60.76%,1.19,10.1852,551913.4,937263.3,385349.9,1322613.2,937263.0,58.885648958723,141.11441505746,0.1051,10656832779.52,日涨幅偏离值达到7%的前5只证券,-6.72268908,-0.84033613,-10.08403361,-19.32773109
533,200468,宁通信B,2025-01-07,广东资金买入，成功率50.93%,3.5,10.0629,-386304.17,872621.81,1258925.98,2131547.79,2235261.0,-17.282284708587,95.360129756659,0.7203,350000000.0,日涨幅偏离值达到7%的前5只证券,1.42857143,3.42857143,4.28571429,11.14285714
534,200488,ST晨鸣B,2025-01-24,广东资金卖出，成功率50.00%,0.9,-10.0,-388602.6,1281302.29,1669904.89,2951207.18,2977607.0,-13.050835788605,99.113388032739,0.5071,4875582800.3,日跌幅偏离值达到7%的前5只证券,-5.55555556,-6.66666667,-4.44444444,-8.88888889
535,200761,本钢板B,2025-01-24,上海资金买入，成功率12.78%,1.4,7.6923,-534081.1,1842076.77,2376157.87,4218234.64,4246881.0,-12.575843307124,99.325472976521,0.8346,12685906073.39,日涨幅偏离值达到7%的前5只证券,-2.85714286,-8.57142857,-5.71428571,-2.14285714
536,200992,中鲁B,2025-01-20,买一主买，成功率13.70%,2.38,9.6774,118154.67,1508281.53,1390126.86,2898408.39,4103406.0,2.879429186388,70.634209483536,1.3613,328440000.0,日涨幅偏离值达到7%的前5只证券,0.0,5.04201681,2.94117647,4.62184874
537,300007,汉威科技,2025-01-15,1家机构买入，成功率35.34%,28.4,6.6867,101100072.59,385938535.91,284838463.32,670776999.23,3116759517.0,3.24375595995,21.521615497485,39.2834,8036476538.4,日换手率达到30%的前5只证券,-2.35915493,-4.40140845,-5.07042254,3.94366197
538,300007,汉威科技,2025-01-14,1家机构买入，成功率37.48%,26.62,20.018,131544573.82,278296555.06,146751981.24,425048536.3,1984932655.0,6.627155510221,21.413751002046,27.9635,7532781882.12,日涨幅达到15%的前5只证券,6.68670173,4.16979715,7.96393689,4.69571751
539,300010,豆神教育,2025-01-23,2家机构买入，成功率47.43%,7.25,16.0,162290315.91,503650230.91,341359915.0,845010145.91,2993729070.0,5.421008785875,28.226005966198,25.5791,12059161219.5,日涨幅达到15%的前5只证券,6.34482759,7.31034483,15.17241379,12.82758621
540,300039,上海凯宝,2025-01-06,西藏自治区资金买入，成功率29.24%,6.98,16.5275,2044392.63,73446436.5,71402043.87,144848480.37,832716201.0,0.245508929398,17.394699442145,13.5701,6400145057.48,日涨幅达到15%的前5只证券,-3.58166189,-2.00573066,-14.32664756,-11.747851
541,300044,赛为智能,2025-01-08,普通席位买入，成功率46.71%,6.78,20.0,121154085.19,199410501.0,78256415.81,277666916.81,1182406052.0,10.246402662188,23.483211739346,23.5918,5178383909.64,日涨幅达到15%的前5只证券,3.39233038,0.29498525,2.50737463,-10.02949853
